w_tab,w_mri,w_text,macro_f1,accuracy,sensitivity,specificity,auroc,brier_score,tp,tn,fp,fn
0.6000000000000001,0.30000000000000004,0.1,0.621898821898822,0.6477272727272727,0.7407407407407407,0.5,0.6800108932461874,0.22657670759341964,40,17,17,14
0.55,0.35000000000000003,0.1,0.621898821898822,0.6477272727272727,0.7407407407407407,0.5,0.6805555555555557,0.22438713486080608,40,17,17,14
0.55,0.30000000000000004,0.15,0.621898821898822,0.6477272727272727,0.7407407407407407,0.5,0.7159586056644881,0.21725408561951073,40,17,17,14
0.45,0.35000000000000003,0.2,0.6206896551724138,0.6590909090909091,0.7962962962962963,0.4411764705882353,0.7219498910675382,0.20885919603632044,43,15,19,11
0.5,0.5,0.0,0.6206896551724138,0.6590909090909091,0.7962962962962963,0.4411764705882353,0.6315359477124183,0.24292732007575754,43,15,19,11
0.5,0.35000000000000003,0.15,0.6206896551724138,0.6590909090909091,0.7962962962962963,0.4411764705882353,0.7203159041394336,0.21566879734848488,43,15,19,11
0.5,0.15000000000000002,0.35,0.6206896551724138,0.6590909090909091,0.7962962962962963,0.4411764705882353,0.7393790849673204,0.2021271306818182,43,15,19,11
0.45,0.2,0.35,0.6206896551724138,0.6590909090909091,0.7962962962962963,0.4411764705882353,0.747004357298475,0.20017311648747926,43,15,19,11
0.55,0.2,0.25,0.6206896551724138,0.6590909090909091,0.7962962962962963,0.4411764705882353,0.7322984749455339,0.20787435077328362,43,15,19,11
0.6000000000000001,0.15000000000000002,0.25,0.6206896551724138,0.6590909090909091,0.7962962962962963,0.4411764705882353,0.7317538126361656,0.21103693473745502,43,15,19,11
0.5,0.05,0.45,0.6206896551724138,0.6590909090909091,0.7962962962962963,0.4411764705882353,0.7426470588235294,0.20512902462121216,43,15,19,11
0.5,0.1,0.4,0.6206896551724138,0.6590909090909091,0.7962962962962963,0.4411764705882353,0.7366557734204795,0.20281368371212122,43,15,19,11
0.25,0.6000000000000001,0.15,0.614260666277031,0.6590909090909091,0.8148148148148148,0.4117647058823529,0.6911764705882353,0.2216716974431818,44,14,20,10
0.30000000000000004,0.55,0.15,0.614260666277031,0.6590909090909091,0.8148148148148148,0.4117647058823529,0.6947167755991286,0.2186138734977806,44,14,20,10
0.15000000000000002,0.65,0.2,0.614260666277031,0.6590909090909091,0.8148148148148148,0.4117647058823529,0.6767429193899781,0.22247425416879582,44,14,20,10
0.15000000000000002,0.55,0.3,0.614260666277031,0.6590909090909091,0.8148148148148148,0.4117647058823529,0.7214052287581698,0.2111627011170442,44,14,20,10
0.25,0.55,0.2,0.614260666277031,0.6590909090909091,0.8148148148148148,0.4117647058823529,0.7257625272331154,0.2142214133522727,44,14,20,10
0.2,0.6000000000000001,0.2,0.614260666277031,0.6590909090909091,0.8148148148148148,0.4117647058823529,0.710239651416122,0.21788352282463827,44,14,20,10
0.45,0.5,0.05,0.6111190306486101,0.6477272727272727,0.7777777777777778,0.4411764705882353,0.6587690631808278,0.23220436649425255,42,15,19,12
0.35000000000000003,0.30000000000000004,0.35,0.6111190306486101,0.6477272727272727,0.7777777777777778,0.4411764705882353,0.7372004357298475,0.19905095830517402,42,15,19,12
0.25,0.4,0.35,0.6111190306486101,0.6477272727272727,0.7777777777777778,0.4411764705882353,0.7513616557734206,0.20164328835227271,42,15,19,12
0.30000000000000004,0.35000000000000003,0.35,0.6111190306486101,0.6477272727272727,0.7777777777777778,0.4411764705882353,0.7486383442265796,0.19988281280592543,42,15,19,12
0.45,0.55,0.0,0.6111190306486101,0.6477272727272727,0.7777777777777778,0.4411764705882353,0.6399782135076253,0.24324366573780562,42,15,19,12
0.35000000000000003,0.35000000000000003,0.3,0.6111190306486101,0.6477272727272727,0.7777777777777778,0.4411764705882353,0.7437363834422658,0.20096620451785965,42,15,19,12
0.30000000000000004,0.30000000000000004,0.4,0.6071428571428572,0.6590909090909091,0.8333333333333334,0.38235294117647056,0.7410130718954248,0.19927201732993136,45,13,21,9
0.65,0.1,0.25,0.6071428571428572,0.6363636363636364,0.7407407407407407,0.47058823529411764,0.7263071895424836,0.21512813354757732,40,16,18,14
0.4,0.6000000000000001,0.0,0.6071428571428572,0.6590909090909091,0.8333333333333334,0.38235294117647056,0.6399782135076253,0.24448863655667416,45,13,21,9
0.4,0.15000000000000002,0.45,0.6071428571428572,0.6590909090909091,0.8333333333333334,0.38235294117647056,0.7393790849673203,0.2008522733317858,45,13,21,9
0.45,0.25,0.3,0.6048095031145879,0.6477272727272727,0.7962962962962963,0.4117647058823529,0.7448257080610022,0.2014396884583051,43,14,20,11
